,year,month,week_of_year,day_of_year,user_id,battles_messages_sent,battles_private_started,battles_public_started,battles_private_participated,battles_public_participated,news_items_read,invitations_friend_received,invitations_friend_accepted,number_of_sessions,total_session_duration,trades_fb_commodities_open,trades_fb_commodities_close,trades_fb_commodities_profit,trades_fb_commodities_loss,trades_fb_commodities_average_leverage,trades_fb_forex_open,trades_fb_forex_close,trades_fb_forex_profit,trades_fb_forex_loss,trades_fb_forex_average_leverage,trades_fb_stocks_open,trades_fb_stocks_close,trades_fb_stocks_profit,trades_fb_stocks_loss,trades_fb_stocks_average_leverage,trades_fb_indices_open,trades_fb_indices_close,trades_fb_indices_profit,trades_fb_indices_loss,trades_fb_indices_average_leverage,trades_fb_short,trades_fb_long,trades_fb_commission,trackers_alert_lower_limit_set,trackers_alert_lower_limit_fired,trackers_alert_upper_limit_set,trackers_alert_upper_limit_fired,trackers_stop_loss_set,trackers_stop_loss_fired,trackers_take_profit_set,trackers_take_profit_fired,trades_sb_commodities_open,trades_sb_commodities_close,trades_sb_commodities_profit,trades_sb_commodities_loss,trades_sb_commodities_average_leverage,trades_sb_forex_open,trades_sb_forex_close,trades_sb_forex_profit,trades_sb_forex_loss,trades_sb_forex_average_leverage,trades_sb_stocks_open,trades_sb_stocks_close,trades_sb_stocks_profit,trades_sb_stocks_loss,trades_sb_stocks_average_leverage,trades_sb_indices_open,trades_sb_indices_close,trades_sb_indices_profit,trades_sb_indices_loss,trades_sb_indices_average_leverage,trades_sb_short,trades_sb_long,trades_sb_commission,date,trades_fb_commodities_notional_value,trades_fb_forex_notional_value,trades_fb_stocks_notional_value,trades_fb_indices_notional_value,trades_sb_commodities_notional_value,trades_sb_forex_notional_value,trades_sb_stocks_notional_value,trades_sb_indices_notional_value,financing_deposits_count,financing_deposits_amount,financing_withdrawals_count,financing_withdrawals_amount,financing_dividends_paid_count,financing_dividends_paid_amount,financing_dividends_received_count,financing_dividends_received_amount,financing_fees_count,financing_fees_amount,incentives_rewards_received,incentives_rewards_redeemed,view_position,view_position_costs,click_position_cost_details,store_purchases_RED_count,store_purchases_RED_amount,store_purchases_BLUE_count,store_purchases_BLUE_amount,store_purchases_GREEN_count,store_purchases_GREEN_amount,store_purchases_PURPLE_count,store_purchases_PURPLE_amount,groups_private_created,groups_private_chat_messages_sent,groups_private_user_left,groups_private_user_got_removed,groups_private_user_removed_another_user,groups_private_user_got_added,groups_private_user_added_another_user,education_topic_read_first_time,education_topic_read,groups_public_created,groups_public_chat_messages_sent,groups_public_user_left,groups_public_user_got_removed,groups_public_user_removed_another_user,groups_public_user_got_added,groups_public_user_added_another_user,groups_public_user_followed,groups_public_user_unfollowed,retention_day1,retention_day3,retention_day7,retention_day14,retention_day21,retention_day30,groups_private_chat_messages_received,groups_public_chat_messages_received,account_status,social_status,social_status_battles,social_status_groups_private,social_status_groups_public,conversion_started,conversion_started_ayondo,conversion_to_sb,conversion_to_sb_reactivated,conversion_to_fb,groups_private_chat_messages_removed,groups_public_chat_messages_removed,retention_day60,retention_day90,trades_sb_open_positions,trades_sb_invested_amount
2889,2018,1,5,30,8dfa8f29-9899-4567-93b3-da10b988f92c,0,0,0,0,0,0,0,0,1,16,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,3,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FUN_BUX,Non-Social,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,2018,1,5,30,8dfdf14a-ff69-4a5e-97d1-f2855264d5a4,0,0,0,0,0,0,0,0,8,284,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,1,0,0.00,0.00,3.00000,0,0,0.00,0.00,0.00000,0,1,0.25,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.02,0,0,29,4,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,SERIOUS_BUX,Chatting,2,0,0,0,0,0,0,0,0,0,0,0,4,40
2891,2018,1,5,30,931874b8-25c5-4ac9-a48d-98915beef459,0,0,0,0,0,0,0,0,15,710,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,1,3,0,0,0,1,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,64,2,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,43,FUN_BUX,Following,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2892,2018,1,5,30,93d15715-1fc5-43db-b3d3-7a57f93940b5,0,0,0,0,0,0,0,0,2,254,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUN_BUX,Non-Social,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,2018,1,5,30,95c6510c-2dbc-4e0b-b40c-dcd221902971,0,0,0,0,0,0,0,0,3,513,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,FUN_BUX,Non-Social,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2894,2018,1,5,30,968739d4-414b-4c4e-8231-8a1d97c98da4,0,0,0,0,0,0,0,0,1,39,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FUN_BUX,Non-Social,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2895,2018,1,5,30,979c5835-951a-4af1-8d05-319dd2ea4d25,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,FUN_BUX,Following,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2896,2018,1,5,30,97b299cc-326b-43e1-87de-d40962d34c8d,0,0,0,0,0,0,0,0,4,366,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,1,0,0.00,0.00,2.00000,0,0,0.00,0.00,0.00000,0,1,0.90,0,0,0,0,0,0,2,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,600.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,10,1,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,FUN_BUX,Following,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2897,2018,1,5,30,9aaf8cc2-5481-4f82-9182-1373df16c046,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FUN_BUX,Following,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2898,2018,1,5,30,9c3e82b4-6927-4ca2-bd7e-f6c6ac2cd652,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,FUN_BUX,Following,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2899,2018,1,5,30,9c633a69-486a-4537-8c4e-b0816df36d7b,0,0,0,0,0,0,0,0,1,15,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,1,2.49,0.00,2.00000,0,0,0.00,0.00,0.00000,0,1,0.75,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,500.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,4,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUN_BUX,Non-Social,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,2018,1,5,30,9c6a632f-7d62-4289-8f1b-c7310ea60843,0,0,0,0,0,0,0,0,1,11,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,FUN_BUX,Following,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2901,2018,1,5,30,a08a05b4-6f22-4c9d-ba6f-4fbec784acb3,0,0,0,0,0,0,0,0,1,54,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,2,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FUN_BUX,Non-Social,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,2018,1,5,30,a134e63e-0e8d-43ad-b7be-28e6d6d16ac5,0,0,0,0,0,0,0,0,2,13,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FUN_BUX,Non-Social,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903,2018,1,5,30,a38324a6-a2be-4e25-82da-89cc423c3642,0,0,0,0,0,0,0,0,61,26213,1,1,0.00,-0.67,2.00000,1,1,0.00,-7.59,2.00000,2,4,2.73,-0.09,1.00000,0,0,0.00,0.00,0.00000,8,2,6.00,0,0,0,0,2,0,2,0,0,0,0.00,0.00,0.00000,2,2,2.31,-1.75,2.50000,3,1,0.00,0.00,3.50000,1,1,0.32,0.00,20.00000,9,1,4.01,2018-01-30,1000.00,2000.00,675.00,0.00,0.00,500.00,560.00,800.00,1,200.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1,112,25,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,34,SERIOUS_BUX,Following,0,0,1,1,1,1,0,0,0,0,0,0,2,100
2904,2018,1,5,30,a385663a-a31d-4d84-96a3-f4267a6c3fc3,0,0,0,0,0,0,0,0,1,1254,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2,0,2,0,1,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20,2,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FUN_BUX,Non-Social,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,2018,1,5,30,a3e44c0e-f0a4-48f3-b838-59e5da6c2c05,0,0,0,0,0,0,0,0,2,27,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,3,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FUN_BUX,Following,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,2018,1,5,30,a457b312-d5b6-4a06-a2a3-3125b830e7b2,0,0,0,0,0,0,0,0,1,1,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,FUN_BUX,Non-Social,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907,2018,1,5,30,a4777c48-45b9-48aa-904c-830c12d287f0,0,0,0,0,0,1,0,0,25,858,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,2,1,0.00,-16.51,2.00000,0,0,0.00,0.00,0.00000,0,3,1.38,0,0,0,0,1,1,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,600.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,44,1,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,26,FUN_BUX,Following,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2908,2018,1,5,30,a484a0c7-a7c0-4233-991c-15dc81639998,0,0,0,0,0,0,0,0,3,76,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,1,0.00,-3.70,2.00000,0,0,0.00,0.00,0.00000,0,1,0.29,0,0,0,0,0,1,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,10,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUN_BUX,Non-Social,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909,2018,1,5,30,a4869b87-8fb5-447d-8433-17cdd2a4385f,0,0,0,0,0,0,0,0,7,122,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,11,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,FUN_BUX,Non-Social,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,2018,1,5,30,a56913bc-aacc-4346-8bda-e17bd9fbdd0d,0,0,0,0,0,0,0,0,3,28,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.05,0,0,2,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,23,SERIOUS_BUX,Following,0,0,1,0,0,0,0,0,0,0,0,0,1,90
2911,2018,1,5,30,a6aaf982-1d2b-4ff9-a39c-94aab075315d,0,0,0,0,0,0,0,0,2,18,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FUN_BUX,Non-Social,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2912,2018,1,5,30,a8087236-6069-45a4-b9b8-325fb1548c1d,0,0,0,0,0,2,0,0,89,14963,5,5,0.00,-5.48,8.60000,10,10,17.76,-99.61,2.00000,12,10,0.95,-4.27,2.18182,4,3,0.22,-12.06,9.14286,26,33,114.66,6,2,8,0,9,0,39,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,20600.00,15600.00,11150.00,15800.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,774,91,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FUN_BUX,Non-Social,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2913,2018,1,5,30,a8f8e8fc-b0df-443f-bc9f-80ab0aa2a8d1,0,0,0,0,0,0,0,0,4,1136,0,0,0.00,0.00,0.00000,1,1,0.00,-0.03,1.00000,1,1,0.19,0.00,2.00000,0,0,0.00,0.00,0.00000,2,2,1.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,40.00,120.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,8,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FUN_BUX,Non-Social,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914,2018,1,5,30,a90bb6ed-4706-4b7c-9dc3-f13c161b2a22,0,0,0,0,0,0,0,0,10,55,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,FUN_BUX,Following,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2915,2018,1,5,30,a9988de2-0f34-46e9-ae62-49f6243f21dd,0,0,0,0,0,0,0,0,1,61,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,1,1,54.31,0.00,4.00000,0,0,0.00,0.00,0.00000,0,2,2.86,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,1850.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,3,1,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,FUN_BUX,Non-Social,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2916,2018,1,5,30,abc2338e-c2fc-4c01-9c09-baa943aa6944,0,0,0,0,0,0,0,0,13,567,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,2018-01-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,31,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,2,FUN_BUX,Following,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2917,2018,1,5,30,acbc7458-caa2-418c-8130-f8b5e2f31526,0,0,0,0,0,0,0,0,4,327,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00000,0,1,0.68,0.00,1.00000,0,0,0.00,0.00,0.00000,0,0,0.00,0.00,0.00000,1,0,0.25,2018-01-30,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.04,0,0,21,10,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,SERIOUS_BUX,Following,1,0,0,0,0,0,0,0,0,0,0,0,5,75
