,user_id,com,div,ff,total
5355,3163e7f8-4108-44a0-a4e9-b22699dd04af,,,,
5356,c9a6f449-8451-4fa4-8cbd-2b9681f7b908,,,,
5357,3ce1396d-1063-4099-ace0-f49913690d7d,,,,
5358,326c2170-e47b-4ebe-a736-147de76fd58f,,,,
5359,04e8d992-9d1e-4086-a47e-bf5da627092d,,,,
5360,57f82d03-cf32-47ab-9c5e-6fae4351bf3b,,,,
5361,f0d62ccc-81f8-45dd-b8c0-f6657aede754,,,,
5362,f03ff4e8-0f32-4b12-9a86-ef1d582185d0,,,,
5363,929965f9-1286-430d-be7d-4ae19f2cedc4,,,,
5364,cfac840e-90c5-4263-aa2e-432d0c395cd8,1.50,0.16,1.59,3.25
5365,25cf1be6-8863-41a1-a675-037ff9d7836a,,,,
5366,238d3134-4402-45ec-92cd-1f2c328767ff,,,,
5367,2ca5d330-e764-47d2-a34b-2274f19ba3a4,,,,
5368,56534b3a-e4c1-4bd9-b9ab-09d10894a146,,,,
5369,f44e6d85-d1f7-47a0-b548-785f6a7b2188,,,,
5370,9ac0cdf3-d89c-4e62-8526-8610fd1fede0,,,,
5371,c804244f-4dd4-443b-8bde-d7e651bd100b,,,,
5372,ab01f049-a9d1-49a1-adb2-79d2d22be461,2592.13,-120.75,458.22,2929.60
5373,127e5f84-4499-4f8c-8c00-00b197e681b9,,,,
5374,88de0ece-7ddb-45ec-b176-05b7d43b2e09,,,,
5375,cb41cacb-c3c6-4e00-8b07-2c72446f8dca,,,,
5376,98fefb14-3c91-4dd2-a09d-07d17b18531c,,,,
5377,f700855f-2c91-448a-9e85-1fa62d046952,,,,
5378,29bbd422-0e4f-4c92-8900-93fb3bc3d513,,,,
5379,06531b3e-69de-4c0a-8d7b-e5993bc407d5,,,,
5380,31a84e72-561c-4638-bb83-28e6771ae8bb,,,,
5381,c0a56e65-bc4c-4d86-8b91-620a2e519483,,,,
5382,b301ec85-0ed9-4a6c-b9bc-9105bcdebacb,,,,
5383,fd07fc86-0893-4b19-bc2d-1bf1aa489ffd,,,,
5384,b8e87ab7-24f7-49b5-a673-54c4286e9ac7,,,,
5385,f801bdbe-628a-472f-88de-3cd49e0913ae,,,,
5386,5c1dcda3-f4fd-4dfe-a529-68465442bde1,,,,
5387,84379736-a3f2-4ab2-aec4-5f91b311e472,,,,
5388,59aeb1b5-b594-4ae5-9a34-fd3de86864d3,,,,
5389,97513743-11b6-4f45-af34-87d5a25f535c,,,,
5390,ee37369c-1627-411d-bf8c-1e7e217ae4d9,,,,
5391,57b7e026-1d43-4ad8-887a-877d1ace4215,,,,
5392,d372910d-2d6d-43e1-9468-649392a09dda,,,,
5393,3abf97a5-ec47-4b83-8f93-6f50a109cd63,,,,
5394,72144ff5-5390-4373-b5b5-99ea6e63dbce,,,,
5395,4228a918-e662-4a64-885f-4f546c56dc0d,,,,
5396,3e63df6b-abed-4b56-bfce-9a732fb2e7a7,,,,
5397,7408f8a5-557b-49ec-8969-2b3b3c6249b0,,,,
5398,76d6f425-5c99-4b52-8377-59988fd69e77,,,,
5399,ebc24b30-ee05-4e9c-9b4b-ac20298c1539,,,,
5400,2b930b35-bd25-42b0-bf1d-fb26a3fb0cdd,,,,
5401,6220a88b-ebc0-449d-9eda-135aa29fc6ca,,,,
5402,224a42c7-8631-44c5-ab5c-4d5563fa9f14,,,,
5403,dd9ee97a-ba73-4798-b1cf-1a9c68099f93,,,,
5404,a4c64f82-b630-4e46-aaa3-5f3607d97ea6,,,,
5405,c846066a-7d16-45f9-b22f-3cb052aa98c9,,,,
5406,82137622-0677-4d70-aa7c-b4640ff9edfa,,,,
5407,936f82ce-ede8-4cdb-b387-546e33fc8fd5,,,,
5408,25b1d146-1701-4a28-9c64-8828120463bf,,,,
5409,5e725820-4118-48c3-9557-d11440f31ca8,,,,
5410,fc2efb34-a4b3-4fe0-836b-e740d7c1c42d,,,,
5411,a34f7610-eea0-4434-a2bf-73e10b4d4dae,,,,
5412,1f587e1d-633e-49ca-9678-c5c70ece9557,,,,
5413,3307d5a4-ce0e-4b17-b513-0aab18495066,,,,
5414,17c007f3-52c9-472a-a0c2-d66b80aedb80,,,,
5415,f170dedb-705d-4d2f-a794-30ab7117b2e5,,,,
5416,80d8690c-4779-493a-80c3-d25d824321eb,,,,
5417,9f7b4457-2b6c-4fe1-9546-d09ff16cf166,,,,
5418,e9b559b0-74fa-4d26-8fe1-1ba35e5ed2c0,,,,
5419,f9a91377-842c-447f-bcec-750498565fe9,,,,
5420,0613e5ad-3e75-412f-9ab3-c939c15ad6a9,,,,
5421,e1ed62e9-53a8-4e1a-9d57-332fe24d020b,,,,
5422,d4884914-e76f-4e19-b36b-a993be6cc0ce,,,,
5423,020c3667-c9f3-4934-a9e4-11e665c9007b,,,,
5424,bc2dec79-43e5-4bd0-8a08-3e10d48858eb,,,,
5425,fc6c0b53-da5e-4908-8d91-586e7109d293,,,,
5426,1df5f35d-05b9-40f2-9d0b-57b6ce46a49c,,,,
5427,cf54c160-35a8-4805-b87e-ed67983db95e,,,,
5428,9922f947-f71e-4347-baa4-fb315eea6b55,,,,
5429,b63a2210-8b2b-4cbf-b9f9-1bd780da044d,,,,
5430,58c53e1d-86e5-42e4-b716-080f556dbeac,,,,
5431,e0b751a6-a021-4a78-8e48-746f792ff31d,,,,
5432,32f7a2d0-bee4-4515-be8d-74896742c937,,,,
5433,9126de53-7ec0-4af0-93bc-38a8490fd8eb,,,,
5434,d2288f46-92c2-490f-829a-6cb06672f25b,,,,
5435,75d2a2ad-e15e-4a5e-916a-04e1e79ca426,,,,
5436,f279d94b-f62e-403b-9782-5a86d242363c,,,,
5437,5cb59b96-f763-465c-a3cb-35224b6db4b0,,,,
5438,be5ea9d3-db96-4da7-ab43-9465b36ba695,5852.59,73.30,568.06,6493.95
5439,7ef1fcaa-71bb-40bf-8f82-eec329bdf5b2,,,,
5440,0690732f-1ed7-4ce0-ae80-d71753455843,,,,
5441,3e0818f0-3279-400b-9200-7ca18162ddef,,,,
5442,54fbd09a-fff0-4bc9-a4a2-bf69808a2de0,,,,
5443,187560f1-73f0-4390-9d41-98c03fa8ca7c,,,,
5444,9826d45a-9e7c-47ec-8b5c-23f2d1960cd2,,,,
5445,19123edf-906d-47b4-a0ac-aced952370f8,,,,
5446,733a542f-2d7f-4e38-9b2f-913c19dfafd3,,,,
5447,958cb9fe-5305-40a1-8597-61422c55beb8,,,,
5448,b3ec4ffe-4414-46d6-9c30-22daaf5cc859,,,,
5449,b01c88c7-e08a-4067-8d1b-f28e78e3d37e,,,,
5450,c603ac8b-9a3e-40fb-8c78-54f3092cd627,,,,
5451,bbf48d4a-2412-4304-aac3-793325cbdf0b,,,,
5452,5763b7b0-ae38-4902-84c4-95b5847e7ebe,,,,
5453,80dbcfb5-996f-4b5b-94b7-38bd0761b71c,,,,
5454,693ed64f-822f-4a6d-8a8a-afc0ecfb73df,,,,
5455,fccd741a-be5c-426f-93e5-845b209a1686,,,,
5456,1c7d4b45-418b-4052-86b1-1fe70a9e4af7,,,,
5457,4864d24a-beee-49b4-96ff-e0357be355c1,,,,
5458,01cad9cd-7222-47a3-bde9-8f9678b8ca4d,,,,
5459,e5c7fa84-a5b7-4ae4-9b7f-6e972e259202,,,,
5460,920ce9ed-8b4c-44d4-9159-f69568bc14a4,,,,
5461,e9897938-8d16-4212-b521-6973a4c90d32,,,,
5462,4f140a34-d5a9-4e72-8bee-ae5231bcee21,,,,
5463,3a2f3e4c-31d3-468e-80a9-4815306155f2,,,,
5464,0772020c-2650-435f-84f3-a3977ef5c602,,,,
5465,f142d7ce-0447-4341-a8ed-80de5c46b1f2,,,,
5466,31b0772f-ad92-488c-82b9-b9891abcc4d5,,,,
5467,9f1897a6-8523-4788-84f8-e443d753930c,,,,
5468,1b6f3711-434f-40c9-8152-47fa3af8ccd3,,,,
5469,89ef4967-0ffc-40b2-98b3-42cdd713be71,,,,
5470,95b6ece7-4095-47bf-a6e1-77ee5bf7dd30,,,,
5471,7a7daef0-d6c2-4865-bc37-b29e2a9dcebd,,,,
5472,7a89bb5a-7e3b-4c13-9bd3-8ab0a6291cfc,,,,
5473,299df7d2-a1df-496e-a117-9ace9be88e34,,,,
5474,1ec8b6ec-f67d-42ed-bdae-e2675c17e3f0,,,,
5475,5bf0219d-0d1a-4cc0-8e78-ca39b89c1179,,,,
5476,21573b51-0db1-42b8-bcb0-ebab464d7c24,,,,
5477,d325f28e-02cb-4d0d-a83e-1d005205a245,,,,
5478,e0be7ed6-4202-4e73-ba83-decd4a947194,,,,
5479,e7b5d833-b870-49da-9a1d-3af5bd68c114,,,,
5480,22e3bbbf-49ff-4f67-ad2d-5e3d8db09a33,,,,
5481,1fe4fbd0-1d69-4bb0-91a1-b7c9457313ec,,,,
5482,5399a35d-50bd-4af3-aac7-878630b4ca02,,,,
5483,7b72f417-b8c6-4141-9469-dbe358e7c8a6,,,,
5484,470520bb-c5ee-44db-a306-0ea527419578,,,,
5485,7aa34d0c-4fbf-46b3-bf8a-f6f4001a7ea1,,,,
5486,9734b966-14a5-4564-98bf-a28f83eb7fd8,,,,
5487,db5ad631-3a9d-4888-b332-81869afd26e8,,,,
5488,29c79922-0f83-4d4a-bac7-3a3380c7b833,,,,
5489,685571d1-7bdb-433b-bdbf-9b9000fe4a9a,,,,
5490,a7b5d0d5-faf9-4fca-ad5d-6d16581177cf,,,,
5491,c6805b7e-d9ca-45d5-87a9-02725a1cd8f8,,,,
5492,d88009c2-e7e9-4208-a5f3-48eedcb24e7e,,,,
5493,c53b3dc2-99b6-473f-be26-8bb5c8ecbb2a,,,,
5494,3f2fcf1a-0e90-4c17-a64d-9c57d664a6a8,,,,
5495,87ac5744-fa4e-4202-9afb-fb7d1e90514e,,,,
5496,7185abde-66cd-4dee-95c6-42e39e7a7f6f,,,,
5497,361cece5-313c-4279-bed3-0eae93a79949,,,,
5498,1e2ebcbf-0a43-45bc-876d-3c7a7e6a3bc7,,,,
5499,aa7bd3c9-d773-4860-b129-b75b38d08521,,,,
5500,bd9337f6-dac4-4376-a226-f938a2f8bbae,,,,
5501,e72f84e1-ff47-47ca-89e4-b8fb208cfc86,,,,
5502,940446a6-a46c-4059-8314-71bbf11da232,,,,
5503,563670c3-4f5b-4fe5-b045-2f281df4d270,,,,
5504,a52c2e09-5899-4c56-9e7f-98a28b3502f2,,,,
5505,5e74770c-a221-487b-b51b-feb227330e46,,,,
5506,abd50a85-4614-4322-a8b8-bd53b254f4e1,,,,
5507,9a8bb327-1baa-4fc0-8821-a207c0b690d3,,,,
5508,b8eb7aec-9573-4aac-aaf5-c0630d05b984,,,,
5509,75ef1d0b-49d5-4d50-a06c-4bdb237aa8f2,,,,
5510,0d23adea-240e-4d79-84c7-3aae0790f773,,,,
5511,68755591-6428-4c5b-914e-56d33665ac2c,,,,
5512,3a7ba295-c3ed-4050-8419-399afc335ad4,,,,
5513,3de33da8-560d-4a13-9c49-fa814bdadf49,,,,
5514,1866b7ec-99a2-4f44-8df1-e88bd29125dd,,,,
5515,9056e36a-2e31-4748-bc18-74e1cb46f043,,,,
5516,415d0f3d-6ac2-43a6-9018-cbc0d7a657da,,,,
5517,c19108e1-d4f4-468e-b3c9-ab2e9aa76b3f,,,,
5518,a5185cc7-66aa-4754-9e52-dd67f04027ae,,,,
5519,b7daeb01-c077-43b2-aacf-899804265893,,,,
5520,da2c060c-6f55-4da7-9994-7c48711b350a,,,,
5521,4138543d-43f1-4e23-ab8e-71899ed63cb8,,,,
5522,a1e75534-1c7c-46b8-b51b-58441993d96b,,,,
5523,7960c745-4bea-49ec-b54c-d540a7917c34,,,,
5524,b43bd1a4-fda7-421c-b85c-1723af27151b,,,,
5525,c1451323-f4c0-4644-90bc-6cb7718a770b,,,,
5526,3ac74c84-32b1-48a5-a2c2-cd567fa6f7e8,,,,
5527,f30e89d3-036e-45a6-b481-9f3cf7cbd9c9,,,,
5528,2acc3513-0a85-41df-bf2a-3d5c4bbe6f3e,,,,
5529,09a621ec-eac1-4b64-89cf-9c3f8e3a9b1f,,,,
5530,35dc943e-803d-45b0-9931-5a00000ed0a2,,,,
5531,0b1be724-7613-4588-af58-2cdee104b34f,,,,
5532,64ac7148-ed0f-4628-a422-53d28057f62b,,,,
5533,757b7a55-ed05-49cb-9b65-b950bf29fc75,,,,
5534,f1aa98c6-4719-40cc-9f67-974880fa80e6,,,,
5535,a88f2ad0-79e7-44ad-9d79-f3d31ead645f,,,,
5536,33e1be9b-d194-4fda-bc31-48ed899bfc0a,,,,
5537,0bc69c92-695a-45ba-80b5-a3089512e27d,,,,
5538,b8a2252e-af55-4361-990a-3847c5548424,,,,
5539,5f0f3702-dcf6-4eee-895c-552b34911d67,,,,
5540,8d428db2-002d-42ca-8d5d-2a9a39051f7f,,,,
5541,cb5ff63c-e191-42f2-9453-e2c80a688812,,,,
5542,b48c44d4-f920-43e5-8a74-344a9a5fbcf0,,,,
5543,5bf8576d-c71b-4183-bddb-12fe0c8da239,,,,
5544,b2bdc0f6-8aac-491b-973d-593b834e9ed7,,,,
5545,c3b5e8f9-fdbb-436b-833f-5af12b4b1d1a,,,,
5546,8e892d91-8d68-4bc8-a03a-f1170428dc7b,,,,
5547,fba99654-181e-4a94-9221-732bb642fd14,,,,
5548,0a1f1b7e-d373-41a3-9f69-ba22f0e1d2a7,,,,
5549,ae581a8e-a005-46d8-b871-7e58dbb3062a,,,,
5550,ca74668f-9b49-4ec6-94c9-26876cb5d018,,,,
5551,1dea274a-b80a-4afe-a654-df8309c1571e,,,,
5552,8957fb66-0707-4daf-b1d7-1568d77d5293,,,,
5553,a6b2c87b-d5da-41ee-8da7-f235f1fb4de8,,,,
5554,d99f042f-2093-448e-98de-09389a77b4ef,,,,
5555,689e6e4f-7d23-4594-92f3-d700f51966a5,,,,
5556,fce31116-da2a-4d75-adbe-9622409167ee,,,,
5557,ed2d17a8-d7e4-4ce9-8472-45f07bddaea8,,,,
5558,1724196a-6f7d-4b3b-8452-0df84e9ca6a1,,,,
5559,9e0f1bda-927e-4714-a83e-db0be1e3388d,,,,
5560,86215ec9-caac-493e-a717-9e3e48cdd702,,,,
5561,f3b724d4-6c5e-4a95-80cb-ec8bf47a7248,,,,
5562,462749e9-1129-498c-b9f1-1f1dec17f1cb,,,,
5563,a218fcde-46ec-4619-8e6c-6c5690bb05ff,,,,
5564,a8f31e03-4589-4e16-8ec9-a3406121b749,,,,
5565,a3ccc62a-adcd-40ae-9728-8cfc12d358e1,,,,
5566,f3855940-db78-441d-ac1e-0a42a395a513,,,,
5567,ef6a07f2-eddd-4521-9666-05fe23fae5ec,,,,
5568,8738eaab-0bac-4817-911b-7d2dab6f67ec,0.00,0.00,0.00,0.00
5569,c03b3a89-2c5d-497a-b95f-b6f68cb2ebee,,,,
5570,61a85b80-24b0-4648-9789-91d140098fff,,,,
5571,4edb3bdb-a23d-4680-9886-602b9f43424a,,,,
5572,0b40256f-a29c-4acd-9101-2fa295db41ab,,,,
5573,7f7c2738-a716-4292-a101-595748d18b99,,,,
5574,05019a68-d432-4c81-89a1-de1851f1c5a4,,,,
5575,bbfb52c7-9e75-427c-94d7-2b2134b40a3f,,,,
5576,2ff98a3b-af64-4e90-96bc-c40d8320ef22,,,,
5577,afacdd94-8194-4c48-a216-c38929a182c0,,,,
5578,52e28be4-ecbd-4840-83ad-9ae36e7bab08,,,,
5579,5e178e86-f7c8-486f-9f63-a98f2f0f7afc,,,,
5580,d7b41499-79cb-4d43-b5f4-2d925224041f,,,,
5581,24b40388-dd98-49b0-8712-439161e934cc,,,,
5582,067ad262-03a1-45ff-9462-f4ae7f55aaeb,,,,
5583,20136b9b-d4e1-40b9-914a-74cedcd582ec,,,,
5584,d269f31a-f731-4479-80a1-dd4a88ccd89a,,,,
5585,2bd57796-76f7-499d-8be9-2d5c9c155b7f,,,,
5586,7939d613-9e86-4ca1-86a6-c3db2b95cf67,,,,
5587,515c7f24-e5c6-417b-a493-96184dfc8826,,,,
5588,82325bf7-c6cb-4c41-a75d-04c8b6446a51,,,,
5589,f4d004dc-9c00-42c2-8c5f-27a0b785f39d,,,,
5590,b8a543de-28a2-41e5-8d07-22f0e6c15ec3,,,,
5591,13b04fb4-6dba-4942-b50e-2493962e9cd6,,,,
5592,71dffc36-636a-4788-b168-5d9a35299a65,,,,
5593,f8fcea3e-f8f8-47a9-bb22-c132b40014d2,,,,
5594,bc067255-f303-4a8b-afc5-338540fc5779,,,,
5595,aabf0529-c2fe-4e7c-b3fd-2c75d7bc811e,,,,
5596,431195e7-1189-4797-8a5b-732a72f90c02,,,,
5597,069c80f4-9e9e-4d91-9510-0933fb9c870e,7.55,-1.39,0.23,6.39
5598,a9d98513-e6f3-4045-bdf4-2e1577bc299b,,,,
5599,e9191d0d-843b-4965-862c-2c15b4ebafa8,,,,
5600,09091321-194f-4153-a5a0-d5066d42793e,,,,
5601,e86c3e43-979c-4270-a660-ed0b497a343f,,,,
5602,4d4e7c9f-35cf-423b-9726-ff063d5311db,,,,
5603,b74da330-277e-4956-ba20-487b4a9cc42a,,,,
5604,ba19161f-ac77-4f14-9204-a5da20edbf98,,,,
5605,c24b7441-77cc-4cc6-a2ed-679fe00b6168,26.25,-1.41,9.90,34.74
5606,1e8f0656-6011-4977-9757-5efa24acc665,,,,
5607,3aad8ed5-feb7-4c0a-8730-9603e199d43f,,,,
5608,6fbcfa91-c285-4f55-8a65-6b84309320a5,,,,
5609,9114f1eb-ebfa-4493-ac44-b1c4c75e541c,,,,
5610,c3a415fe-1b57-4a95-983b-7fbad1fe9d27,,,,
5611,4bed85c7-fcd4-4937-be18-b41ca19544d4,,,,
5612,85738482-3154-41be-9778-026453f78cf6,,,,
5613,03e837e2-bf54-4a78-8e94-680bc4bebd9e,,,,
5614,a63329ac-fe49-484f-9ed3-9fc52b8a0c0d,,,,
5615,5ec975be-e02d-4e0f-99b1-a846b761adf0,,,,
5616,0a65eb15-87a3-46cd-96b9-2a2412208cad,,,,
5617,becd19e8-2836-4756-a86e-8a2954ef0617,,,,
5618,e3c5c04c-de64-4cc1-a56e-e253b811744a,,,,
5619,c6ab88ad-a2f6-438d-91a9-619ef13c1861,,,,
5620,cbe6d6f7-b2f2-4cea-a8f4-ce062ba5fd97,,,,
5621,13bc1b20-7ff3-46c6-950c-ed3c8981fe50,,,,
5622,3121865e-6d38-4869-9876-fc984dc5eaac,,,,
5623,4a6ce149-87ad-4c80-9d91-f65576a30b67,,,,
5624,ab93f08d-4f92-4db3-abc0-92069a610382,,,,
5625,6a4c0efb-e6bb-4ff3-aa59-ac903e65a515,,,,
5626,157f6b8e-716a-4406-9814-1fa0b5694cc5,14.67,0.00,8.67,23.34
5627,7eb86b1b-d99f-4ade-aa0c-ef3801b673be,,,,
5628,147b19ca-df6b-436b-a5f0-17f580d3c4ee,,,,
5629,ba3fb2a3-861e-4a13-98ad-6196ba6a6b84,,,,
5630,159a2341-7757-4fc6-9cb6-3d6e46a9efbe,,,,
5631,a06a6446-e988-4daf-9f76-6272ae4d3bc9,,,,
5632,c0323615-4eab-4e9b-8ffa-3f3de62c966b,,,,
5633,6a2e348d-b48e-4fd9-9473-2d0c741ece0b,,,,
5634,2511276b-f129-41ea-971c-ad013008ff51,,,,
5635,be16ae2c-ab9f-4c1f-aa12-a8f90a7d08c3,,,,
5636,80420558-0593-425b-8ee7-bae4baf07435,4.75,-2.27,2.59,5.07
5637,f3ab87dd-9373-4287-a49a-d10b077deee1,,,,
5638,3c640e03-883a-456e-bf03-62a69315a877,,,,
5639,43f320b6-7f54-4675-929b-23a237e31a2a,,,,
5640,ab5d9907-618b-4220-916a-c0ecea60adb5,,,,
5641,b2bc0021-1845-4822-b197-044360d41234,,,,
5642,3132aab4-6f1d-4b09-903b-d83cac63473a,,,,
5643,c56d85e6-c98c-4efc-8bfa-232530bcd586,,,,
5644,7bc71ad0-22a5-46a1-8136-d5e5fdd69fc8,,,,
5645,90dad87a-119b-4742-a8d4-5039175fe641,,,,
5646,d36395a0-5a7d-4244-bf6c-8b28971e2cda,,,,
5647,d15249c8-ac35-4e7c-93f7-a1e742434998,,,,
5648,e5575c31-3b3c-4dbc-93f5-68eb0fa39691,,,,
5649,7d3b0cfa-0742-4ab1-8716-a404934a3a7e,,,,
5650,d0bfeff5-d69a-4682-9a27-4cdfbc3374f9,,,,
5651,cf649043-1534-4aa1-a49c-15b30053b1f0,,,,
5652,6370a4bf-59da-47c1-9c99-9ce169a090d7,,,,
5653,6465acd6-b353-4f7a-ba84-bcf54252020e,,,,
5654,be57f403-1d1e-42a0-bf70-944c8f8ce8d1,,,,
5655,c539fbf4-c2e3-41fc-b4ab-b5e71bb0f405,,,,
5656,51a7e637-6f9c-4016-9450-df3fe0ddcd14,,,,
5657,3a696330-a408-4836-9021-d0d06c6ea502,,,,
5658,6ca86302-6e59-4677-bdcb-2a88b811393d,,,,
5659,c48b8b09-dfa9-4007-8985-9b6a70f424c5,,,,
5660,9df21083-ad2b-4d1e-afc8-03742190d259,,,,
5661,8ab5d0f2-7bb1-4148-b6a7-686917458aa6,,,,
5662,ab3c4311-b0f7-495d-9feb-1df104b91f40,,,,
5663,3f52db51-bafc-40bd-ad1e-6f35f4d68d9b,3.00,0.00,0.08,3.08
5664,a4a23c24-9e0a-4b4f-b981-047eef0e0f21,,,,
5665,da213166-5f80-4bd3-97a4-950d5a2bfe8f,,,,
5666,fd1ec37e-a59e-41d9-a850-e7af02bed6f7,,,,
5667,df7b2902-5494-4560-9829-612bedcd31bd,,,,
5668,98c3289e-5da4-426b-8397-f336abda0782,,,,
5669,fb202e57-e29b-4cc7-976a-4f4a8e375b86,,,,
5670,a0f748e8-de9d-4f85-8e33-fe7176c7d7c9,,,,
5671,25c33de8-1c5b-4baa-9ec7-d5c7b704fb61,,,,
5672,d18b0060-c62e-4099-a539-1779a5ab3e97,,,,
5673,75f4d6c4-4dec-48c6-8cb1-f77db9b0e050,,,,
5674,8413a256-42e9-4ac3-acd9-c45f02f9c5ff,,,,
5675,81d6ae7e-972d-4c61-a7e6-22129b5cd8b0,,,,
5676,be8dec26-7949-4788-8282-e50e47e9bb1f,,,,
5677,27b72bf0-8411-4b2e-9d7b-64bc0801ecf2,,,,
5678,32146d36-c428-4b42-b8be-d265a56de989,,,,
5679,f7a3a05e-218a-456a-934c-ba013abda393,,,,
5680,5d1cddab-c199-4022-9ace-b5a2f6d28c46,,,,
5681,baa1909a-54d6-43f2-b904-79d42ba8ca3d,,,,
5682,c21c2e4d-ec63-4bf6-8016-16378f1ab383,,,,
5683,5c65d1d7-2e07-4ea9-9b56-69f8dc752310,,,,
5684,ebdad2f4-d06a-4e10-a690-69e21a2cf507,,,,
5685,308d5e95-3a3a-4159-853e-c1481887add2,1.25,-0.06,1.08,2.27
5686,3374772b-8c61-48c2-9c01-3b1016e4ae69,,,,
5687,31e76d7f-db2f-4cfc-8ece-7001fb6421be,,,,
5688,097ccacb-72df-4406-9e41-0fcc36fc2b59,,,,
5689,4ac1882f-d7c4-4774-af90-614bf855ef60,,,,
5690,366d326c-0623-4444-82f2-9521289cd9fc,29.53,0.00,8.56,38.09
5691,8f16bbf0-587c-4462-8b0e-edcf5528420a,,,,
5692,784b723a-32fc-4c71-b310-b72bc1a1dcd7,,,,
5693,5229dad9-4869-4809-9ee8-aa154514d4f2,,,,
5694,f7b74010-b5e8-4898-953e-d8440b163444,,,,
5695,13f9081b-0955-49c2-9d37-569b7197ad97,,,,
5696,0c3108da-5d59-4b38-a647-58e89bef042d,,,,
5697,7dd287ea-c2b1-442a-8f4d-7db2a1b72ea2,,,,
5698,7b82df96-a84d-46af-ac90-398f49eed586,,,,
5699,a553fdd1-cb57-4aea-8a60-a237cb1f1163,,,,
5700,a0a3f03f-1aea-4ffe-8846-55c65606ad18,,,,
5701,df8f7083-e2ba-4acc-b94b-5f31888ff286,15.88,0.00,0.31,16.19
5702,9fa35ef0-274c-4ec3-8549-f68d5aaedb0f,,,,
5703,35a5ee74-f753-445f-aa80-fe97c069eafd,,,,
5704,655f54b3-5da6-4d3a-b2f6-f006795809cc,,,,
5705,5751fe98-1f39-4fea-914f-455e44abb734,,,,
5706,4bf2fda2-0ba3-4635-a45c-b8a665ffde97,,,,
5707,8dab885d-3ee0-4cab-aafe-934df179f2ff,,,,
5708,ce3f4b23-c307-4dbe-95aa-6a997a87939f,,,,
5709,9afc3c21-9261-455c-a078-5bf40329fcdb,,,,
5710,28204525-359b-4993-9756-fe1823c97de9,,,,
5711,d6aa6fc9-b8b7-41b5-9f4e-8fb0bb880ecd,,,,
5712,5c7825e6-23a3-498b-9d4f-032f53ac3c30,,,,
5713,3ae2530b-0bbf-42f0-9524-556ed8b3c203,,,,
5714,51a5612a-5a15-46f9-af8a-887f91f8e6fb,,,,
5715,bc06bb89-9a37-4a3d-bc36-f451e2ee6e6b,,,,
5716,f64404d4-9aed-4fa6-88cf-0099c4d2927a,,,,
5717,ea101a87-f9c2-4275-bbb7-9a88055b2ab8,,,,
5718,44fbb223-b509-4b1e-ad5b-906c5776214a,,,,
5719,9a938ff1-4f52-4e6a-b4b9-ba47df59587a,,,,
5720,a1995953-d1f6-4d90-87f0-0dd733c8b811,63.92,0.00,0.55,64.47
5721,e2b19333-6591-4fd6-a8c4-f086d62bc3a8,,,,
5722,11efaa0f-326f-4a7f-86a3-62bf00b66820,,,,
5723,7c641ef6-6571-442c-8de7-ecbeb91a0b0f,,,,
5724,2566b250-4181-4317-acd1-c42f03a8f4e1,,,,
5725,89c4a659-7326-42a4-8f65-cec0b58335f4,,,,
5726,390f8404-7753-4dd4-8617-8ae4a635437e,,,,
5727,ff1457ef-9e1c-44a0-ac52-6eab4261a3f7,,,,
5728,99708ff1-f6a1-48cf-aa68-0eafda479f25,,,,
5729,949d8b8b-7f1a-43f6-9ed8-720cdcc02910,,,,
5730,79fecdfb-c576-49f1-b2f0-40337abe1ebe,,,,
5731,1a14788f-c354-4a00-92b5-e1376627560a,,,,
5732,255d61aa-a826-452c-a3c9-73f71994790c,,,,
5733,1cdfd545-bc73-402f-8d17-27d3e09113b3,,,,
5734,ab7bc67f-b897-44d8-b0d5-55514e6ff279,,,,
5735,c79e917b-70aa-479d-837b-f20553a3bd28,,,,
5736,16aa85c1-2cbd-4b73-aaec-1cc6d28061b0,,,,
5737,994c3059-aa05-4c13-94d5-9e29bf9863b4,,,,
5738,79e8f42b-3a25-4e6b-b543-f74b41ed39c4,,,,
5739,c1a62988-38a4-4077-9ef4-87dc08c3170d,,,,
5740,36b7781e-685a-4da6-a83c-72c1cd8d5c4c,,,,
5741,a732316b-0fd8-45a0-8458-f4e7a7c514f7,,,,
5742,c8e418db-c6b4-4f5e-ad19-810869c09764,,,,
5743,4eddd6ef-8933-429a-91c6-ecd3925e579c,,,,
5744,988a2ba7-f862-42d0-b649-18f5939cc0e4,,,,
5745,030409b5-4571-4cf2-8648-4cc6c68c636a,,,,
5746,41027bd8-f2e7-42f0-92ca-da332be0da2a,,,,
5747,3d9a2423-3c33-4b39-8e6d-ff815006df2f,,,,
5748,a8b25194-967c-4e08-a578-c953442cd981,,,,
5749,7c0d562c-238c-4629-895e-215e8aaaab57,,,,
5750,1ed54cdc-1677-4f8c-bfbd-70b8501dd2e7,,,,
5751,5958dd1e-4292-4270-af2f-3c9bcedb9c6e,,,,
5752,f86ed1aa-e2dd-48f5-b87d-5cd688fe22cf,,,,
5753,b2740d0b-183f-4e3f-bb68-0c6dfac94e62,,,,
5754,094de9de-d94f-425b-a776-ad3eb1bfd736,,,,
5755,22becd9b-f485-4ce2-b2d5-04c53f81eb75,,,,
5756,e80425e4-f7d7-41d3-b225-7a971eb4e4e4,,,,
5757,1e73f069-278a-43e0-a5c9-f0d0e4d59bb5,,,,
