,user_id,country_cd,gender,nationality,platform_type_name,trading_experience,title,network,bux_account_created_dts,account_type,ams_first_funded_dts,initial_deposit_amount,sum_deposits,cnt_deposits
0,010ea4bd-5ffe-47fe-9a05-ac3220b8ab25,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-07 06:36:35.773,FUN_BUX,,,,
1,012c9f57-c689-4624-9d35-dc681db96ee9,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-01 10:51:48.778,FUN_BUX,,,,
2,017904c8-68bd-4d6d-9a06-eff57988dc26,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-01 13:28:29.518,FUN_BUX,,,,
3,01c31de8-07e2-444a-82eb-dd46045bad78,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-02 11:59:28.869,FUN_BUX,,,,
4,0341b0bd-2b80-46d0-b5e5-22b9513fb906,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-01 18:56:34.401,FUN_BUX,,,,
5,03fafa56-3159-4de0-a6ed-19cc9fcea7ca,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-03 11:07:09.993,FUN_BUX,,,,
6,04259ecf-b20e-4111-9923-0addbcc94d48,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-02 19:09:51.471,FUN_BUX,,,,
7,0502af4b-9c89-48df-9c6c-1cbcc7a4740c,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-07 13:35:27.132,FUN_BUX,,,,
8,05659094-9b5b-4cf3-9d37-0e40b9e13228,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-02 18:50:52.734,FUN_BUX,,,,
9,07be91d4-9ff4-4889-95b3-c8ad03da25af,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-07 18:56:48.427,FUN_BUX,,,,
10,07d7ad0f-eaba-4996-a98e-b1a2ae52a451,AT,,,Android,NONE,Rookie Trader,Google Universal App Campaigns,2017-02-03 18:43:06.447,FUN_BUX,,,,
11,09236dbf-d29c-4484-8830-571802c05ce3,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-10 18:44:48.736,FUN_BUX,,,,
12,0a6bdd47-ada3-4ce4-a16f-191ce3a1da93,AT,,,Android,SOME,Experienced Trader,Facebook Installs,2017-02-03 18:56:31.737,FUN_BUX,,,,
13,0c5e1c53-2af8-49f4-a1df-c340ae64b87b,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-02 06:21:33.442,FUN_BUX,,,,
14,0cb3ce87-a310-462e-bea0-483ca4f9bd81,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-05 17:53:04.486,FUN_BUX,,,,
15,0d4cd60e-4000-4b9b-8f2a-2d8f3e116166,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-02 09:36:57.218,FUN_BUX,,,,
16,0dd71625-97ca-4c38-be68-a5a009ab507f,AT,MALE,AT,Android,NONE,Rookie Trader,Google Universal App Campaigns,2017-02-01 18:51:01.705,FUN_BUX,,,,
17,0ee07486-6471-422f-9abe-0da7b914dbca,AT,MALE,HR,Android,NONE,Rookie Trader,Facebook Installs,2017-02-04 08:25:25.926,FUN_BUX,,,,
18,0fb46004-f0c9-4454-9f3d-a5a0eb560e65,AT,,,Android,SOME,Experienced Trader,Viral Invites,2017-02-07 14:28:45.704,FUN_BUX,,,,
19,0fda4e1c-92e7-4f94-9e11-6bbef719bd35,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-09 14:00:47.096,FUN_BUX,,,,
20,0ff09d0c-3dca-4f37-ac4b-498320823296,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-04 21:23:27.615,FUN_BUX,,,,
21,1119b570-f53b-4a09-b40e-3c1096173a15,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-05 15:26:54.576,FUN_BUX,,,,
22,1132d9fc-2d98-471d-bd7c-d47da5f9825b,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-09 09:59:19.509,FUN_BUX,,,,
23,11abab25-0cd1-4dc8-9699-382636bd8653,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-08 19:05:24.591,FUN_BUX,,,,
24,11f8c44b-87b7-4e83-a8a5-dedca26ff59f,AT,,,Android,SOME,Experienced Trader,Viral Invites,2017-02-06 16:12:45.799,FUN_BUX,,,,
25,122130c6-2414-42de-8c1a-792436a3aa6a,AT,,,Android,SOME,Experienced Trader,Organic,2017-02-02 21:03:46.954,FUN_BUX,,,,
26,146667b0-cbaf-4354-8254-257b1bc75706,AT,MALE,AT,Android,SOME,Experienced Trader,Organic,2017-02-10 19:08:49.220,SERIOUS_BUX,2017-02-10 19:23:42.000,100.0000000,100.0000000,1.0
27,14e36bbc-1f9c-454f-853d-fa28faf8e38d,AT,,,Android,SOME,Experienced Trader,Organic,2017-02-10 21:07:10.941,FUN_BUX,,,,
28,14e723e3-76d9-4d6c-af54-ee446977b0ff,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-06 20:00:29.046,FUN_BUX,,,,
29,155a31d4-dc97-4e2a-a187-cdd7dc50c1b1,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-04 03:06:36.107,FUN_BUX,,,,
30,15fb0759-753d-4988-ab72-3ab860d692eb,AT,,,Android,SOME,Experienced Trader,Viral Invites,2017-02-06 17:38:43.977,FUN_BUX,,,,
31,166cfe89-1a14-4276-a261-924a35f15171,AT,,,Android,SOME,Experienced Trader,Facebook Installs,2017-02-06 17:34:43.285,FUN_BUX,,,,
32,16d14b33-d466-4245-9ebc-6618b537e3ed,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-01 23:26:56.161,FUN_BUX,,,,
33,1728eb70-17cf-469d-8cdd-6687debbe1f4,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-08 11:56:06.281,FUN_BUX,,,,
34,1789d990-fe73-4dd9-8c68-392722838345,AT,,,Android,SOME,Experienced Trader,Facebook Installs,2017-02-06 08:30:23.815,FUN_BUX,,,,
35,17a46dbc-8ecb-462e-984e-405d03bbc01c,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-06 01:42:28.574,FUN_BUX,,,,
36,1a224bce-846c-4fe4-b998-463ca586623f,AT,,,Android,SOME,Experienced Trader,Google Universal App Campaigns,2017-02-04 01:16:09.688,FUN_BUX,,,,
37,1a2aedde-648f-49dc-916b-f93f717749e6,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-02 15:24:26.096,FUN_BUX,,,,
38,1a616669-9fa1-45e8-9601-d7240fd2f4d4,AT,,,Android,NONE,Rookie Trader,Google Universal App Campaigns,2017-02-08 15:17:21.686,FUN_BUX,,,,
39,1ae30e28-87fa-4378-8af8-5fc7bbb80853,AT,MALE,AT,Android,NONE,Rookie Trader,Viral Invites,2017-02-05 00:40:35.490,FUN_BUX,,,,
40,1ae64b17-7815-4af3-a9be-853fac9b668f,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-04 11:27:49.409,FUN_BUX,,,,
41,1c950be7-5c4d-45ed-9987-d54c794e4488,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-01 01:01:13.988,FUN_BUX,,,,
42,1dddef18-dba3-40f3-9dc0-bb527db1e48b,AT,,,Android,NONE,Rookie Trader,Google Adwords Search,2017-02-05 00:31:21.700,FUN_BUX,,,,
43,1e8f0656-6011-4977-9757-5efa24acc665,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-06 22:50:16.183,FUN_BUX,,,,
44,1ea00d1a-2194-404f-823c-3dffe994d27a,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-05 12:19:03.906,FUN_BUX,,,,
45,1efbe97a-7761-4c3c-a298-6ccddcf15067,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-01 17:29:37.758,FUN_BUX,,,,
46,20067494-0299-4cc0-9937-d4f2534f3bce,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-02 09:06:34.480,FUN_BUX,,,,
47,218255ec-f98b-4c38-8633-3c94fc67651a,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-05 03:15:43.959,FUN_BUX,,,,
48,23c90fed-8abb-4915-b6ed-844df97c07aa,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-02 11:20:53.736,FUN_BUX,,,,
49,23da99b7-a7dd-40e2-b72c-93fd2d2c8c7b,AT,MALE,AT,Android,NONE,Rookie Trader,Google Universal App Campaigns,2017-02-05 11:45:24.042,FUN_BUX,,,,
50,252284dc-cee3-4e2a-844e-9433dec9ede0,AT,,,Android,SOME,Experienced Trader,Google Universal App Campaigns,2017-02-03 00:09:43.919,FUN_BUX,,,,
51,25f9c6b5-aac7-4cd8-865e-bcb36f052c11,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-01 19:19:54.264,FUN_BUX,,,,
52,27b0b5d2-c739-4a7b-a344-d9928695408e,AT,MALE,AT,Android,NONE,Rookie Trader,Viral Invites,2017-02-02 03:05:38.463,FUN_BUX,,,,
53,2893bc80-ba79-40f6-97fd-fc616fe21a14,AT,MALE,AT,Android,NONE,Rookie Trader,Organic,2017-02-03 22:59:39.868,SERIOUS_BUX,2017-07-14 17:28:29.000,100.0000000,150.0000000,2.0
54,29e4a40c-1b33-4d04-8e13-ba03c00b971e,AT,,,Android,NONE,Rookie Trader,BUX Website,2017-02-06 17:17:12.025,FUN_BUX,,,,
55,2a0eeb0f-6a25-44bd-9b3c-748a12381feb,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-05 22:02:44.802,FUN_BUX,,,,
56,2ad41ff8-5c10-4e9e-b6c3-42b5fa6eee6b,AT,MALE,AT,Android,SOME,Experienced Trader,Viral Invites,2017-02-03 09:51:51.765,FUN_BUX,,,,
57,2b45e435-6b25-4946-a7f6-af229ebe3574,AT,FEMALE,AT,Android,NONE,Rookie Trader,Viral Invites,2017-02-05 19:24:40.084,FUN_BUX,2017-02-23 16:31:06.000,100.0000000,100.0000000,1.0
58,2be54570-3229-4835-b12c-e4a11095a4ea,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-01 13:42:06.083,FUN_BUX,,,,
59,2f2b52d3-8ada-4035-9556-90ae61b214b0,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-09 15:11:13.038,FUN_BUX,,,,
60,34f2075d-5df6-40ee-9b63-3cdab7fc03ea,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-02 11:38:05.659,FUN_BUX,,,,
61,363deda6-c2cc-4dbc-bdc4-f9431eed516f,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-09 18:11:02.390,FUN_BUX,,,,
62,38bbfaad-ddd4-456b-9cda-fef7cc05093c,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-01 16:36:44.566,FUN_BUX,,,,
63,3abfd9ee-1282-4896-b4fc-28e2dcf7b9a3,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-06 03:37:00.109,FUN_BUX,,,,
64,3e9d7fd2-71ae-4c2f-aa70-fc9f5e34c06c,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-06 13:08:50.507,FUN_BUX,,,,
65,40bb7023-6769-4324-9597-164e29d06705,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-02 21:40:54.552,FUN_BUX,,,,
66,4177b1ab-5daf-4ae1-af37-6b0b0fc85d24,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-03 20:24:27.617,FUN_BUX,,,,
67,43824cd8-9008-472f-92e1-d12d4108c642,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-10 23:14:22.023,FUN_BUX,,,,
68,43a62f4b-1d98-4966-ac61-6162a9303f71,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-04 14:53:02.326,FUN_BUX,,,,
69,44b6af15-0967-469d-98bd-4ca5c77dbf51,AT,MALE,AT,Android,NONE,Rookie Trader,Facebook Installs,2017-02-02 13:06:57.938,FUN_BUX,,,,
70,455624b7-f949-4312-a72a-fa5fc1403979,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-02 20:38:22.182,FUN_BUX,,,,
71,49d1e4b0-6160-4f00-891d-46a252da8430,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-01 09:51:55.566,FUN_BUX,,,,
72,4a9a04f0-4c40-49e6-b1a7-fb737879eecc,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-02 10:42:25.310,FUN_BUX,,,,
73,4d233bf5-084a-4470-a637-94abcdf4b73e,AT,MALE,AT,Android,SOME,Experienced Trader,Facebook Installs,2017-02-03 14:02:39.941,FUN_BUX,,,,
74,4f80286f-bb7b-483b-bd2d-9e4117777eac,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-02 20:46:59.402,FUN_BUX,,,,
75,5103de6d-564c-4efe-bcb4-9932627d399f,AT,,,Android,SOME,Experienced Trader,Organic,2017-02-02 19:04:23.248,FUN_BUX,,,,
76,53b028ba-4e77-4d09-9c86-be0cd5c98e28,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-04 14:23:47.497,FUN_BUX,,,,
77,5466af93-a11b-4497-8e60-80f9e7fe9ee1,AT,,,Android,SOME,Experienced Trader,Viral Invites,2017-02-03 05:55:12.546,FUN_BUX,,,,
78,57bb557d-b00b-42af-9fa7-4dd0f8ed19fa,AT,,,Android,NONE,Rookie Trader,,2017-02-06 17:46:14.240,FUN_BUX,,,,
79,597fb720-17fe-4f08-beec-32fd66767d20,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-06 19:45:38.262,FUN_BUX,,,,
80,59c4bbb2-d519-43bf-8477-75c5202d145b,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-01 22:45:23.257,FUN_BUX,,,,
81,5b6d75e0-c48e-4294-a873-9170051c4016,AT,,,Android,NONE,Rookie Trader,Google Adwords Search,2017-02-09 09:25:45.442,FUN_BUX,,,,
82,5bfbf6fa-77c9-4063-8598-da6a42a43480,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-02 18:33:17.261,FUN_BUX,,,,
83,5c06e7a6-d9dc-4453-94f4-758c82e62fe3,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-06 09:19:22.820,FUN_BUX,,,,
84,5eccaf4f-e0f5-4ad6-b08d-c87e5b467b8f,AT,MALE,AT,Android,NONE,Rookie Trader,Organic,2017-02-01 20:43:12.046,SERIOUS_BUX,2017-04-13 16:45:22.000,50.0000000,50.0000000,1.0
85,60e556da-3f38-48e6-a23e-922cb0505d21,AT,MALE,AT,Android,NONE,Rookie Trader,Organic,2017-02-08 11:28:52.565,FUN_BUX,,,,
86,62ec6bb4-bb74-4a5d-a2e9-77e7bece90d2,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-01 10:22:46.122,FUN_BUX,,,,
87,63ae3529-4f70-4277-977b-972402c4c24b,AT,MALE,AT,Android,SOME,Experienced Trader,Organic,2017-02-04 21:15:42.685,FUN_BUX,,,,
88,644641bc-1e02-4b22-834c-15c5b11421f4,AT,,,Android,NONE,Rookie Trader,Google Adwords Search,2017-02-01 22:17:31.913,FUN_BUX,,,,
89,64c0d2ce-1801-454d-8797-7444687b08b9,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-02 21:24:46.022,FUN_BUX,,,,
90,664d1033-ec1b-40f7-acd8-d7fb9c58cfeb,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-02 00:13:54.825,FUN_BUX,,,,
91,683a6c5a-3933-465a-aca8-88fca64ea49d,AT,,,Android,SOME,Experienced Trader,Google Universal App Campaigns,2017-02-03 18:40:13.549,FUN_BUX,,,,
92,6945f9c1-66f6-4e8b-8ff2-1d89ec40a230,AT,,,Android,NONE,Rookie Trader,Google Adwords Search,2017-02-03 16:01:09.089,FUN_BUX,,,,
93,6abee170-e4be-4c0f-8e69-b545c24bb4f2,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-04 22:25:08.608,FUN_BUX,,,,
94,6bde3b7c-47c8-427d-9106-e142264cbfa3,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-08 08:56:15.770,FUN_BUX,,,,
95,6be1fa70-8426-43db-a081-f90c2371ebb2,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-04 12:46:28.548,FUN_BUX,,,,
96,6c634f51-c56c-4af1-93ec-36c085f87095,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-01 07:52:53.463,FUN_BUX,,,,
97,71e51fc6-d4e0-4ea9-a563-e5a0d666bc9e,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-04 09:03:00.226,FUN_BUX,,,,
98,72ae62d9-6903-45ba-baaa-7748e5d058b0,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-10 06:27:46.517,FUN_BUX,,,,
99,7368aafc-1bcf-4513-a421-aa73740c8595,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-08 19:56:49.419,FUN_BUX,,,,
100,7398ff42-9616-405a-9e50-1eb4944b4fd5,AT,MALE,AT,Android,NONE,Rookie Trader,Organic,2017-02-03 06:53:34.183,FUN_BUX,,,,
101,741ac5d0-ac43-487f-876f-fc82d6965d1b,AT,,,Android,SOME,Experienced Trader,Google Universal App Campaigns,2017-02-06 03:00:06.624,FUN_BUX,,,,
102,745cdc34-b525-4540-b845-9106eb84e62c,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-01 06:41:08.584,FUN_BUX,,,,
103,75c0ced1-8d5c-4b2d-afae-6d5e3cfdaf0b,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-04 19:54:29.936,FUN_BUX,,,,
104,76b366c8-c408-4c4c-984e-07e4d8f47576,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-09 12:40:56.538,FUN_BUX,,,,
105,772d7399-c2d2-41c4-90b5-dbbb057c40aa,AT,MALE,AT,Android,SOME,Experienced Trader,Organic,2017-02-01 23:06:37.865,FUN_BUX,2017-10-18 16:44:39.000,1000.0000000,1000.0000000,1.0
106,79e7fce1-6a75-4213-b722-b1516bbf9132,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-06 09:22:46.568,FUN_BUX,,,,
107,7abfe367-3839-4685-bd4e-68c92da41b26,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-02 06:28:50.163,FUN_BUX,,,,
108,7b457d12-0c18-4b87-afcd-d82a7f5842e2,AT,MALE,AT,Android,NONE,Rookie Trader,Viral Invites,2017-02-01 08:58:11.448,FUN_BUX,,,,
109,7cf13a01-a789-46aa-a447-261bd524ec3d,AT,,,Android,NONE,Rookie Trader,AdColony,2017-02-01 05:08:47.707,FUN_BUX,,,,
110,7cf9768b-41f6-44f0-8821-eeeec46bb532,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-02 10:02:03.658,FUN_BUX,,,,
111,7d0abde0-30b3-4f83-b284-e167755c8d48,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-08 15:29:33.150,FUN_BUX,,,,
112,7d3b0cfa-0742-4ab1-8716-a404934a3a7e,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-03 13:14:23.807,FUN_BUX,,,,
113,80365f1f-719e-40c2-bc7c-419f80914e88,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-01 10:10:11.842,FUN_BUX,,,,
114,80384df3-2b8d-4697-afbc-c12c99be88f6,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-05 19:17:55.065,FUN_BUX,,,,
115,81073fb6-b3a0-4b86-8713-6dd56a8d123b,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-02 10:26:22.916,FUN_BUX,,,,
116,829ec721-7397-45d1-862a-e9d8a5791761,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-10 04:46:13.181,FUN_BUX,,,,
117,857db969-dd26-46e1-85af-140ecbae9650,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-06 08:03:24.505,FUN_BUX,,,,
118,87068d4f-93a5-4e3e-9326-d9367662c928,AT,,,Android,SOME,Experienced Trader,Facebook Installs,2017-02-06 23:48:52.285,FUN_BUX,,,,
119,8862138f-61b2-4a6c-8cd0-6faa9b654766,AT,,,Android,NONE,Rookie Trader,Google Universal App Campaigns,2017-02-07 12:10:33.221,FUN_BUX,,,,
120,8957fb66-0707-4daf-b1d7-1568d77d5293,AT,MALE,AT,Android,NONE,Rookie Trader,Google Universal App Campaigns,2017-02-07 14:59:07.869,FUN_BUX,,,,
121,8a1914ca-dd81-4fa0-b93a-64c7638332c9,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-09 20:45:01.346,FUN_BUX,,,,
122,8ab6f5a0-6971-4882-a2a7-9a9fcec200cd,AT,,,Android,SOME,Experienced Trader,Google Universal App Campaigns,2017-02-05 03:56:17.192,FUN_BUX,,,,
123,8af176a3-de4e-43ec-a1be-2cf5f2180ef9,AT,MALE,AT,Android,NONE,Rookie Trader,Viral Invites,2017-02-02 07:55:42.504,SERIOUS_BUX,2017-02-15 11:34:45.000,50.0000000,950.0000000,3.0
124,8cac22f6-ef83-4c8d-9620-9f336b3aa5e4,AT,,,Android,SOME,Experienced Trader,AdColony,2017-02-01 18:07:20.489,FUN_BUX,,,,
125,8d428db2-002d-42ca-8d5d-2a9a39051f7f,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-08 08:18:51.618,FUN_BUX,,,,
126,8d6e22a5-72d1-4752-a50a-ab75852a5dbf,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-08 11:35:25.585,FUN_BUX,,,,
127,8ec809d0-9d07-4f4b-aacf-917543ddb5f0,AT,,,Android,SOME,Experienced Trader,Organic,2017-02-02 09:39:56.120,FUN_BUX,,,,
128,8ff8e1f0-12cc-4961-b6a8-ff1eb6bb1d67,AT,MALE,AT,Android,SOME,Experienced Trader,Viral Invites,2017-02-08 15:55:38.578,FUN_BUX,,,,
129,900c18fd-5939-4e28-8d2e-22e1c15959f5,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-08 19:09:39.034,FUN_BUX,,,,
130,90550cb8-6fce-49a2-8c50-5a7171e3fe3c,AT,MALE,AT,Android,SOME,Experienced Trader,Facebook Installs,2017-02-04 09:01:05.087,FUN_BUX,,,,
131,913ba0dd-72dd-4a13-bb03-df45f12f613a,AT,MALE,AT,Android,NONE,Rookie Trader,Viral Invites,2017-02-06 06:53:52.776,FUN_BUX,,,,
132,940446a6-a46c-4059-8314-71bbf11da232,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-02 10:57:53.317,FUN_BUX,,,,
133,949b7e1e-9cb3-46bb-8a65-b4c42f0c9dcd,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-02 09:52:13.510,FUN_BUX,,,,
134,96279c55-6265-4aba-9937-6652abc82689,AT,MALE,AT,Android,NONE,Rookie Trader,Facebook Installs,2017-02-07 15:20:36.635,SERIOUS_BUX,2017-02-07 17:54:33.000,50.0000000,50.0000000,1.0
135,9641542f-587a-44a3-8557-06fa404ca9bf,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-03 15:00:20.517,FUN_BUX,,,,
136,96ba01a6-8c1a-474b-835d-ad72f89f009f,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-02 16:57:03.584,FUN_BUX,,,,
137,976564ba-01f5-42cb-86d9-3dd2d63c225b,AT,MALE,AT,Android,NONE,Rookie Trader,Viral Invites,2017-02-09 08:55:35.400,FUN_BUX,,,,
138,97c301c3-fb3f-457b-98fc-21d071ef5298,AT,,,Android,SOME,Experienced Trader,Google Universal App Campaigns,2017-02-10 19:04:40.809,FUN_BUX,,,,
139,9b3e1f11-6141-40e7-9caf-764fb4f468e1,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-07 20:32:52.548,FUN_BUX,,,,
140,9dc4ebf7-9c57-4385-90b2-bc7c24bb6d26,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-04 00:11:01.415,FUN_BUX,,,,
141,9ef68222-7a1c-4b7e-802f-6402cc12761b,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-10 14:57:52.587,FUN_BUX,,,,
142,a11dc1e3-e918-4fc2-ba41-a78ccc6f606f,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-01 06:18:43.110,FUN_BUX,,,,
143,a20cc3c9-04f2-4e7b-8e5e-88ebd40fbf72,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-01 17:41:49.196,FUN_BUX,,,,
144,a262286d-ccca-4fb6-a7c2-a71cf3a990d4,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-06 18:52:59.849,FUN_BUX,,,,
145,a3ccc62a-adcd-40ae-9728-8cfc12d358e1,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-10 19:42:23.711,FUN_BUX,,,,
146,a4bea22d-711f-488d-bc50-fd148c4a711d,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-05 19:26:55.548,FUN_BUX,,,,
147,a539a4c0-a0a4-42a0-beda-cfcc4d6655c1,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-09 11:35:59.929,FUN_BUX,,,,
148,a6b2c87b-d5da-41ee-8da7-f235f1fb4de8,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-07 21:24:00.727,FUN_BUX,,,,
149,a6fde90a-17a9-4353-8b68-b6f2f7938633,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-02 16:28:59.129,FUN_BUX,,,,
150,a912d77b-9911-490c-beba-2fbf776122fb,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-07 20:08:22.956,FUN_BUX,,,,
151,ab14f92d-6714-4bd8-a5ae-8df66d893f59,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-06 04:35:55.682,FUN_BUX,,,,
152,abf6a0d2-376f-4ffb-837d-db628e10a6ca,AT,MALE,AT,Android,NONE,Rookie Trader,Facebook Installs,2017-02-10 06:11:02.964,FUN_BUX,,,,
153,aeccb023-f9b3-492b-b05b-0bc0be44d68d,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-03 11:18:21.804,FUN_BUX,,,,
154,b03b7edb-863f-4518-8571-07fa35383742,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-06 10:27:03.480,FUN_BUX,,,,
155,b09be655-ca0e-4292-bc7d-57c8ff0fb2e3,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-06 10:50:08.940,FUN_BUX,,,,
156,b43bd1a4-fda7-421c-b85c-1723af27151b,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-07 11:45:52.583,FUN_BUX,,,,
157,b595c9a9-b840-4fcb-9186-f8118013c8c4,AT,,,Android,SOME,Experienced Trader,Facebook Installs,2017-02-02 22:33:55.914,FUN_BUX,,,,
158,b74b56cb-2c3a-499c-b125-92fc456ac7c3,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-02 09:41:08.279,FUN_BUX,,,,
159,bac5f7af-2cf2-4d13-8efa-2dba3d8b6cb4,AT,,,Android,NONE,Rookie Trader,Facebook Installs,2017-02-03 19:11:40.951,FUN_BUX,,,,
160,bbf197d6-c8ee-472d-8ade-76e9297de630,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-09 10:58:19.423,FUN_BUX,,,,
161,bcc8a521-8da7-4328-b464-b5cf326d49f4,AT,,,Android,NONE,Rookie Trader,Organic,2017-02-07 15:01:45.438,FUN_BUX,,,,
162,be3d53f3-6041-4373-9eef-25c93a94fdcb,AT,,,Android,NONE,Rookie Trader,Viral Invites,2017-02-08 19:13:16.886,FUN_BUX,,,,
